account_id,country,solution,outcome,num_touches,full_path,simple_path,first_3_actions,actions_list
0016g00000P3q72AAB,UK,MRS,Ongoing,17,Meeting → Meeting → Meeting → 2nd Appointment → On-Site → 1st Appointment → Meeting → 1st Appointment → 2nd Appointment → Follow Up → 2nd Appointment → Email → Email → Meeting → Email → 1st Appointment → On-Site,Meeting → Meeting → Meeting → 2nd Appointment → On-Site,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,2nd Appointment,On-Site,1st Appointment,Meeting,1st Appointment,2nd Appointment,Follow Up,2nd Appointment,Email,Email,Meeting,Email,1st Appointment,On-Site"
0016g00000P3q8FAAR,UK,MRS,Ongoing,7,Meeting → 1st Appointment → Meeting → Meeting → 1st Appointment → Meeting → 2nd Appointment,Meeting → 1st Appointment → Meeting → Meeting → 1st Appointment,Meeting → 1st Appointment → Meeting,"Meeting,1st Appointment,Meeting,Meeting,1st Appointment,Meeting,2nd Appointment"
0016g00000P3q8zAAB,UK,MRS,Ongoing,7,Review → Call → 1st Appointment → Email → Call → 1st Appointment → 2nd Appointment,Review → Call → 1st Appointment → Email → Call,Review → Call → 1st Appointment,"Review,Call,1st Appointment,Email,Call,1st Appointment,2nd Appointment"
0016g00000P3q9bAAB,UK,MRS,Ongoing,6,Meeting → Meeting → Email → 2nd Appointment → Follow Up → Email,Meeting → Meeting → Email → 2nd Appointment → Follow Up,Meeting → Meeting → Email,"Meeting,Meeting,Email,2nd Appointment,Follow Up,Email"
0016g00000P3qAAAAZ,UK,MRS,Ongoing,3,Email → Call → Email,Email → Call → Email,Email → Call → Email,"Email,Call,Email"
0016g00000P3qASAAZ,UK,MRS,Ongoing,6,Meeting → Meeting → 1st Appointment → On-Site → 1st Appointment → 2nd Appointment,Meeting → Meeting → 1st Appointment → On-Site → 1st Appointment,Meeting → Meeting → 1st Appointment,"Meeting,Meeting,1st Appointment,On-Site,1st Appointment,2nd Appointment"
0016g00000P3qATAAZ,UK,MRS,Ongoing,1,Email,Email,Email,Email
0016g00000P3qArAAJ,UK,MRS,Ongoing,29,Meeting → Meeting → Meeting → Meeting → Meeting → 1st Appointment → 1st Appointment → 1st Appointment → Email → 1st Appointment → ... → Email → Meeting → Email → 2nd Appointment → 2nd Appointment → On-Site → Meeting → On-Site → 2nd Appointment → 2nd Appointment,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,1st Appointment,1st Appointment,1st Appointment,Email,1st Appointment,Email,Meeting,Email,1st Appointment,Demo,Demo,2nd Appointment,Meeting,Meeting,Email,Meeting,Email,2nd Appointment,2nd Appointment,On-Site,Meeting,On-Site,2nd Appointment,2nd Appointment"
0016g00000P3qBJAAZ,UK,MRS,Ongoing,2,1st Appointment → 1st Appointment,1st Appointment → 1st Appointment,1st Appointment → 1st Appointment,"1st Appointment,1st Appointment"
0016g00000P3qBqAAJ,UK,MRS,Ongoing,3,Follow Up → Email → Follow Up,Follow Up → Email → Follow Up,Follow Up → Email → Follow Up,"Follow Up,Email,Follow Up"
0016g00000P3qDmAAJ,UK,MRS,Ongoing,2,On-Site → Follow Up,On-Site → Follow Up,On-Site → Follow Up,"On-Site,Follow Up"
0016g00000P3qEfAAJ,UK,MRS,Ongoing,1,Follow Up,Follow Up,Follow Up,Follow Up
0016g00000P3qEuAAJ,UK,MRS,Ongoing,1,Email,Email,Email,Email
0016g00000P3qEzAAJ,UK,MRS,Ongoing,8,Meeting → Meeting → 1st Appointment → Meeting → 2nd Appointment → Meeting → 1st Appointment → Meeting,Meeting → Meeting → 1st Appointment → Meeting → 2nd Appointment,Meeting → Meeting → 1st Appointment,"Meeting,Meeting,1st Appointment,Meeting,2nd Appointment,Meeting,1st Appointment,Meeting"
0016g00000P3qF0AAJ,UK,MRS,Ongoing,4,Follow Up → Follow Up → Email → Follow Up,Follow Up → Follow Up → Email → Follow Up,Follow Up → Follow Up → Email,"Follow Up,Follow Up,Email,Follow Up"
0016g00000P3qFMAAZ,UK,MRS,Ongoing,6,Meeting → Meeting → Meeting → Demo → On-Site → 1st Appointment,Meeting → Meeting → Meeting → Demo → On-Site,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Demo,On-Site,1st Appointment"
0016g00000P3qFgAAJ,UK,MRS,Ongoing,5,Meeting → 1st Appointment → 2nd Appointment → Meeting → 1st Appointment,Meeting → 1st Appointment → 2nd Appointment → Meeting → 1st Appointment,Meeting → 1st Appointment → 2nd Appointment,"Meeting,1st Appointment,2nd Appointment,Meeting,1st Appointment"
0016g00000P3qFnAAJ,UK,MRS,Ongoing,52,Review → On-Site → On-Site → 1st Appointment → 1st Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → ... → Email → 2nd Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 1st Appointment → 2nd Appointment → 2nd Appointment → Review → Review,Review → On-Site → On-Site → 1st Appointment → 1st Appointment,Review → On-Site → On-Site,"Review,On-Site,On-Site,1st Appointment,1st Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,Email,2nd Appointment,2nd Appointment,2nd Appointment,Meeting,Email,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,2nd Appointment,Email,Email,Email,2nd Appointment,2nd Appointment,Email,Email,2nd Appointment,2nd Appointment,2nd Appointment,Email,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,1st Appointment,2nd Appointment,2nd Appointment,Review,Review"
0016g00000P3qG5AAJ,UK,MRS,Ongoing,11,Meeting → Meeting → 1st Appointment → 1st Appointment → Email → Email → Email → Email → Email → Meeting → Demo,Meeting → Meeting → 1st Appointment → 1st Appointment → Email,Meeting → Meeting → 1st Appointment,"Meeting,Meeting,1st Appointment,1st Appointment,Email,Email,Email,Email,Email,Meeting,Demo"
0016g00000P3qHGAAZ,UK,MRS,Ongoing,1,Call,Call,Call,Call
0016g00000P3qHvAAJ,UK,MRS,Ongoing,5,Email → Email → 1st Appointment → On-Site → On-Site,Email → Email → 1st Appointment → On-Site → On-Site,Email → Email → 1st Appointment,"Email,Email,1st Appointment,On-Site,On-Site"
0016g00000P3qHyAAJ,UK,MRS,Ongoing,1,Meeting,Meeting,Meeting,Meeting
0016g00000P3qIgAAJ,UK,MRS,Ongoing,6,Email → Meeting → Meeting → Review → On-Site → On-Site,Email → Meeting → Meeting → Review → On-Site,Email → Meeting → Meeting,"Email,Meeting,Meeting,Review,On-Site,On-Site"
0016g00000P3qJAAAZ,UK,MRS,Ongoing,15,Email → 1st Appointment → 2nd Appointment → Email → Call → 2nd Appointment → 2nd Appointment → 1st Appointment → 1st Appointment → Email → Email → Email → 1st Appointment → 1st Appointment → 2nd Appointment,Email → 1st Appointment → 2nd Appointment → Email → Call,Email → 1st Appointment → 2nd Appointment,"Email,1st Appointment,2nd Appointment,Email,Call,2nd Appointment,2nd Appointment,1st Appointment,1st Appointment,Email,Email,Email,1st Appointment,1st Appointment,2nd Appointment"
0016g00000P3qJXAAZ,UK,MRS,Ongoing,8,Call → Meeting → 1st Appointment → Review → 2nd Appointment → 2nd Appointment → Meeting → Meeting,Call → Meeting → 1st Appointment → Review → 2nd Appointment,Call → Meeting → 1st Appointment,"Call,Meeting,1st Appointment,Review,2nd Appointment,2nd Appointment,Meeting,Meeting"
0016g00000P3qK3AAJ,UK,MRS,Ongoing,22,Meeting → Meeting → 1st Appointment → Email → 1st Appointment → 1st Appointment → 1st Appointment → Email → Email → On-Site → ... → On-Site → 2nd Appointment → On-Site → 2nd Appointment → 1st Appointment → 2nd Appointment → On-Site → 1st Appointment → On-Site → 2nd Appointment,Meeting → Meeting → 1st Appointment → Email → 1st Appointment,Meeting → Meeting → 1st Appointment,"Meeting,Meeting,1st Appointment,Email,1st Appointment,1st Appointment,1st Appointment,Email,Email,On-Site,Email,Email,On-Site,2nd Appointment,On-Site,2nd Appointment,1st Appointment,2nd Appointment,On-Site,1st Appointment,On-Site,2nd Appointment"
0016g00000P3qKJAAZ,UK,MRS,Ongoing,1,Call,Call,Call,Call
0016g00000P3qKTAAZ,UK,MRS,Ongoing,12,Email → 1st Appointment → Follow Up → Follow Up → Follow Up → Email → Email → Email → Email → 1st Appointment → 1st Appointment → 1st Appointment,Email → 1st Appointment → Follow Up → Follow Up → Follow Up,Email → 1st Appointment → Follow Up,"Email,1st Appointment,Follow Up,Follow Up,Follow Up,Email,Email,Email,Email,1st Appointment,1st Appointment,1st Appointment"
0016g00000P3qKYAAZ,UK,MRS,Ongoing,59,1st Appointment → 2nd Appointment → 2nd Appointment → Meeting → 2nd Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → ... → Email → Email → Email → Email → Follow Up → Email → Email → Email → Email → Email,1st Appointment → 2nd Appointment → 2nd Appointment → Meeting → 2nd Appointment,1st Appointment → 2nd Appointment → 2nd Appointment,"1st Appointment,2nd Appointment,2nd Appointment,Meeting,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,Meeting,Meeting,2nd Appointment,Meeting,Meeting,Meeting,Meeting,Meeting,2nd Appointment,2nd Appointment,Meeting,2nd Appointment,Meeting,Meeting,2nd Appointment,Meeting,Meeting,Meeting,2nd Appointment,2nd Appointment,2nd Appointment,1st Appointment,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Follow Up,Email,Email,Email,Email,Email"
0016g00000P3qKnAAJ,UK,MRS,Ongoing,1,Email,Email,Email,Email
0016g00000P3qKrAAJ,UK,MRS,Ongoing,9,Follow Up → 1st Appointment → Call → 1st Appointment → Meeting → Meeting → Call → Call → 1st Appointment,Follow Up → 1st Appointment → Call → 1st Appointment → Meeting,Follow Up → 1st Appointment → Call,"Follow Up,1st Appointment,Call,1st Appointment,Meeting,Meeting,Call,Call,1st Appointment"
0016g00000P3qL0AAJ,UK,MRS,Ongoing,118,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → ... → Follow Up → Email → Email → Email → Email → 1st Appointment → Email → Email → 2nd Appointment → Call,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Follow Up,Email,Email,Email,Email,1st Appointment,Email,Email,2nd Appointment,Call"
0016g00000P3qL3AAJ,UK,MRS,Ongoing,1,Follow Up,Follow Up,Follow Up,Follow Up
0016g00000P3qLyAAJ,UK,MRS,Ongoing,4,On-Site → Follow Up → Follow Up → Follow Up,On-Site → Follow Up → Follow Up → Follow Up,On-Site → Follow Up → Follow Up,"On-Site,Follow Up,Follow Up,Follow Up"
0016g00000P3qMNAAZ,UK,MRS,Ongoing,5,Email → 1st Appointment → 2nd Appointment → 2nd Appointment → 1st Appointment,Email → 1st Appointment → 2nd Appointment → 2nd Appointment → 1st Appointment,Email → 1st Appointment → 2nd Appointment,"Email,1st Appointment,2nd Appointment,2nd Appointment,1st Appointment"
0016g00000P3qMmAAJ,UK,MRS,Ongoing,2,Meeting → 1st Appointment,Meeting → 1st Appointment,Meeting → 1st Appointment,"Meeting,1st Appointment"
0016g00000P3qN9AAJ,UK,MRS,Ongoing,4,Call → Call → Call → Call,Call → Call → Call → Call,Call → Call → Call,"Call,Call,Call,Call"
0016g00000P3qNOAAZ,UK,MRS,Ongoing,6,Meeting → Meeting → Meeting → Meeting → Follow Up → Follow Up,Meeting → Meeting → Meeting → Meeting → Follow Up,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Follow Up,Follow Up"
0016g00000P3qOhAAJ,UK,Digital,Ongoing,1,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment
0016g00000P3qOqAAJ,UK,MRS,Ongoing,5,Email → 1st Appointment → 2nd Appointment → 2nd Appointment → Review,Email → 1st Appointment → 2nd Appointment → 2nd Appointment → Review,Email → 1st Appointment → 2nd Appointment,"Email,1st Appointment,2nd Appointment,2nd Appointment,Review"
0016g00000P3qPfAAJ,UK,MRS,Ongoing,22,On-Site → 1st Appointment → Meeting → Meeting → 1st Appointment → 1st Appointment → 1st Appointment → Call → Email → Email → ... → 1st Appointment → 2nd Appointment → Follow Up → On-Site → On-Site → On-Site → 2nd Appointment → 1st Appointment → 2nd Appointment → 2nd Appointment,On-Site → 1st Appointment → Meeting → Meeting → 1st Appointment,On-Site → 1st Appointment → Meeting,"On-Site,1st Appointment,Meeting,Meeting,1st Appointment,1st Appointment,1st Appointment,Call,Email,Email,1st Appointment,1st Appointment,1st Appointment,2nd Appointment,Follow Up,On-Site,On-Site,On-Site,2nd Appointment,1st Appointment,2nd Appointment,2nd Appointment"
0016g00000P3qPtAAJ,UK,MRS,Ongoing,1,Email,Email,Email,Email
0016g00000P3qQEAAZ,UK,MRS,Ongoing,3,Meeting → Call → Meeting,Meeting → Call → Meeting,Meeting → Call → Meeting,"Meeting,Call,Meeting"
0016g00000P3qQLAAZ,UK,MRS,Ongoing,9,Meeting → 1st Appointment → 1st Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 1st Appointment → Follow Up,Meeting → 1st Appointment → 1st Appointment → 2nd Appointment → 2nd Appointment,Meeting → 1st Appointment → 1st Appointment,"Meeting,1st Appointment,1st Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,1st Appointment,Follow Up"
0016g00000P3qQxAAJ,UK,MRS,Ongoing,1,Review,Review,Review,Review
0016g00000P3qRkAAJ,UK,MRS,Ongoing,1,On-Site,On-Site,On-Site,On-Site
0016g00000P3qRvAAJ,UK,MRS,Ongoing,4,Call → 1st Appointment → 1st Appointment → 1st Appointment,Call → 1st Appointment → 1st Appointment → 1st Appointment,Call → 1st Appointment → 1st Appointment,"Call,1st Appointment,1st Appointment,1st Appointment"
0016g00000P3qT1AAJ,UK,MRS,Ongoing,1,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment
0016g00000P3qTqAAJ,UK,MRS,Ongoing,11,Call → Call → 1st Appointment → 2nd Appointment → 2nd Appointment → Call → Call → 2nd Appointment → Review → 1st Appointment → Email,Call → Call → 1st Appointment → 2nd Appointment → 2nd Appointment,Call → Call → 1st Appointment,"Call,Call,1st Appointment,2nd Appointment,2nd Appointment,Call,Call,2nd Appointment,Review,1st Appointment,Email"
0016g00000P3qU4AAJ,UK,MRS,Ongoing,12,Meeting → 1st Appointment → 2nd Appointment → Meeting → On-Site → 1st Appointment → 2nd Appointment → 1st Appointment → 2nd Appointment → 2nd Appointment → Email → 1st Appointment,Meeting → 1st Appointment → 2nd Appointment → Meeting → On-Site,Meeting → 1st Appointment → 2nd Appointment,"Meeting,1st Appointment,2nd Appointment,Meeting,On-Site,1st Appointment,2nd Appointment,1st Appointment,2nd Appointment,2nd Appointment,Email,1st Appointment"
0016g00000P3qUPAAZ,UK,MRS,Ongoing,8,Email → 2nd Appointment → Meeting → 1st Appointment → 2nd Appointment → 2nd Appointment → Email → Email,Email → 2nd Appointment → Meeting → 1st Appointment → 2nd Appointment,Email → 2nd Appointment → Meeting,"Email,2nd Appointment,Meeting,1st Appointment,2nd Appointment,2nd Appointment,Email,Email"
0016g00000P3qVAAAZ,UK,MRS,Ongoing,1,Email,Email,Email,Email
0016g00000P3qVCAAZ,UK,MRS,Ongoing,8,1st Appointment → 2nd Appointment → 1st Appointment → Review → Email → 2nd Appointment → Follow Up → Follow Up,1st Appointment → 2nd Appointment → 1st Appointment → Review → Email,1st Appointment → 2nd Appointment → 1st Appointment,"1st Appointment,2nd Appointment,1st Appointment,Review,Email,2nd Appointment,Follow Up,Follow Up"
0016g00000P3qVMAAZ,UK,MRS,Ongoing,19,1st Appointment → 1st Appointment → 1st Appointment → 1st Appointment → 1st Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 1st Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → 2nd Appointment → Meeting → Follow Up → On-Site → 1st Appointment → Meeting,1st Appointment → 1st Appointment → 1st Appointment → 1st Appointment → 1st Appointment,1st Appointment → 1st Appointment → 1st Appointment,"1st Appointment,1st Appointment,1st Appointment,1st Appointment,1st Appointment,2nd Appointment,2nd Appointment,2nd Appointment,1st Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,2nd Appointment,Meeting,Follow Up,On-Site,1st Appointment,Meeting"
0016g00000P3qVmAAJ,UK,MRS,Ongoing,5,2nd Appointment → 1st Appointment → 2nd Appointment → Meeting → Review,2nd Appointment → 1st Appointment → 2nd Appointment → Meeting → Review,2nd Appointment → 1st Appointment → 2nd Appointment,"2nd Appointment,1st Appointment,2nd Appointment,Meeting,Review"
